TransactionAmount,TransactionHour,TransactionDayOfWeek,IsWeekend,TransactionDistanceKm,CustomerAge,CityPopulation,TransactionCategoryEncoded,IsFraud
11.37,7,6,1,72.43843827605052,54.0,765,8,0
6.38,15,5,1,94.21617692437329,41.0,94014,13,0
63.14,13,6,1,46.62623448753691,31.0,5341,10,0
80.89,7,0,0,80.68111998372177,51.0,18182,2,0
61.1,0,3,0,68.23143003944898,54.0,743,2,0
68.55,16,4,0,76.22120601066243,34.0,525713,0,0
46.1,3,5,1,59.45135627803828,27.0,2870,2,0
37.27,15,0,0,91.46901441087027,100.0,2856,7,0
1.35,20,2,0,109.365357181205,29.0,2408,11,0
44.05,23,5,1,3.8912090046845953,67.0,1131,0,0
61.31,5,0,0,65.84204211946381,68.0,37,2,0
9.19,17,2,0,101.32547555097807,29.0,230,13,0
17.76,13,5,1,98.50500657964416,54.0,271,6,0
219.79,2,0,0,69.9312022924545,49.0,4090,4,0
131.24,15,0,0,79.34880550727266,55.0,5950,12,0
4.78,14,1,0,46.00096512829528,50.0,324,1,0
69.42,9,6,1,103.79068016918932,45.0,47249,2,0
49.69,13,5,1,77.5276161230957,29.0,20478,6,0
2.79,20,0,0,70.14449130981589,54.0,765,11,0
83.96,11,4,0,88.99797802803914,31.0,5341,2,0
3.78,14,6,1,104.5841408444225,70.0,14783,5,0
125.78,22,0,0,70.40430243045412,44.0,1442,12,0
42.93,10,1,0,54.48251905295524,75.0,104396,2,0
32.33,21,0,0,98.02414968214416,48.0,5760,7,0
6.65,18,5,1,101.08024986147815,64.0,153,13,0
123.06,2,2,0,72.86131033061494,71.0,7430,1,0
20.68,8,1,0,133.7426507618827,68.0,308,12,0
15.1,15,6,1,85.91670131013986,54.0,11256,12,0
544.84,19,3,0,24.156317105422133,48.0,1988,13,0
178.74,2,1,0,30.925476130617344,50.0,6120,4,0
69.63,11,5,1,15.598439772343498,46.0,493806,4,0
24.94,21,4,0,21.863619223476395,54.0,922,6,0
81.18,21,4,0,74.23908623567513,46.0,493806,10,0
30.02,23,0,0,41.668338568671636,42.0,6006,6,0
102.65,5,2,0,97.32763627408985,50.0,513,4,0
86.91,4,2,0,77.79889025381513,47.0,757530,2,0
193.54,7,3,0,96.70399510862187,42.0,21134,4,0
9.78,18,0,0,72.11434367196301,36.0,533,9,0
2.39,0,4,0,116.81026499623763,69.0,75903,11,0
33.4,16,0,0,18.996309181969682,33.0,42384,7,0
383.88,4,3,0,65.66061049037106,33.0,2691,9,0
6.73,19,0,0,98.05239915385769,75.0,43102,5,0
52.84,8,1,0,131.32177056493416,41.0,760,2,0
9.58,6,3,0,121.00147467628501,63.0,2054,12,0
8.94,6,6,1,67.60711333063743,61.0,5438,9,0
2.1,22,0,0,73.70994937605694,41.0,1493,12,0
26.14,18,3,0,75.13159270595452,63.0,222,6,0
116.79,5,3,0,29.901773989801164,64.0,4154,4,0
1.74,7,4,0,84.49362161808403,61.0,96942,9,0
68.37,4,4,0,74.79216868379858,44.0,395,2,0
43.1,17,1,0,63.42593232984301,55.0,2526,6,0
7.59,20,4,0,94.41276373710848,32.0,2456,11,0
7.96,12,6,1,61.43852885358776,39.0,1334,11,0
127.31,12,5,1,9.361575656273722,29.0,606,1,0
187.96,5,3,0,52.621284158666555,69.0,1426,4,0
79.67,14,6,1,51.466778761669886,40.0,99,0,0
9.11,11,0,0,95.88960886977968,60.0,24645,12,0
49.96,0,0,0,36.4783280334866,84.0,46944,1,0
119.78,7,5,1,105.16919073247993,50.0,2054,8,0
8.39,18,3,0,31.022378674769516,58.0,248,7,0
23.13,17,0,0,84.53501273931866,63.0,171170,5,0
128.97,14,3,0,69.96626399565928,31.0,218,8,0
3.39,16,2,0,93.24640685718364,51.0,5548,12,0
2.35,3,1,0,115.59418363502466,46.0,134056,8,0
96.94,11,0,0,92.61761911662632,70.0,14783,4,0
61.0,22,0,0,60.73530028255077,37.0,2368,10,0
70.47,10,3,0,79.98345774020119,58.0,1666,2,0
46.75,14,3,0,104.78118410089758,98.0,1063,5,0
140.18,8,6,1,98.24256371806447,71.0,355,4,0
3.97,19,3,0,97.56724544371387,43.0,116155,13,0
1.35,15,3,0,40.705422786578175,78.0,1190,6,0
13.34,16,6,1,38.05865808785791,51.0,5895,0,0
3.25,20,1,0,110.81067134605547,31.0,218,11,0
8.84,0,5,1,47.274575314658016,63.0,1087,8,0
78.5,22,0,0,113.19270989652337,35.0,828,0,0
5.72,21,0,0,84.24097719066461,54.0,922,12,0
149.55,22,5,1,140.09456592563316,35.0,18128,11,0
4.49,19,6,1,79.22950177093902,33.0,123373,11,0
4.19,6,3,0,120.68803035122922,99.0,3402,12,0
27.35,7,3,0,76.17648381964646,52.0,381459,3,0
182.93,22,2,0,102.37909506583398,39.0,2872,0,0
11.03,12,6,1,75.47541991518919,38.0,151815,12,0
335.14,1,0,0,89.4126285493736,45.0,5848,8,0
60.82,21,2,0,82.08325446712,77.0,4993,6,0
1.88,18,0,0,123.2833152218067,54.0,2401,6,0
76.18,20,1,0,79.95786505623356,43.0,1780,6,0
50.37,16,5,1,89.79889207511404,63.0,2054,7,0
50.46,16,0,0,112.42470767560837,61.0,4664,7,0
2.16,5,0,0,11.314812276544504,77.0,1970,9,0
18.28,17,6,1,84.88427716944126,33.0,238602,6,0
77.91,16,4,0,68.92192163338858,21.0,163415,7,0
76.1,10,5,1,79.80702453687488,58.0,92985,1,0
27.66,21,3,0,48.147272759421355,50.0,513,6,0
175.65,22,3,0,93.65346269774255,38.0,606,1,0
57.86,10,2,0,121.22968723012457,60.0,1925,2,0
69.78,14,2,0,78.37387536299019,50.0,4474,6,0
51.59,4,6,1,105.88093757853126,65.0,13422,2,0
63.19,13,5,1,106.14205169402291,48.0,1988,1,0
64.33,13,2,0,74.19385816128666,43.0,229,1,0
59.73,8,6,1,40.26780193379059,43.0,540,3,0
70.45,19,0,0,132.05804671540756,38.0,35371,6,0
13.75,15,3,0,102.5918788400465,38.0,4573,0,0
41.04,18,0,0,79.24776310378083,49.0,1051,6,0
121.56,16,0,0,50.05229344165851,45.0,3104,7,0
345.86,4,6,1,44.67274861210467,56.0,34496,9,0
330.82,2,5,1,98.50598638708614,73.0,9506,4,1
5.13,21,2,0,93.33180442055794,54.0,55581,1,0
54.28,21,4,0,40.75510439842501,39.0,832,7,0
23.23,19,4,0,90.20628190373871,44.0,172817,7,0
99.29,23,4,0,66.5358309338711,39.0,46,7,0
143.37,15,4,0,73.97588759290844,39.0,12747,12,0
2.83,18,4,0,71.20955031302358,28.0,10295,10,0
33.12,7,3,0,99.15001586065802,35.0,107941,3,0
209.91,10,3,0,19.121974683758445,42.0,27971,4,0
1133.01,15,1,0,31.923206678516543,40.0,1679,8,0
3.65,17,0,0,101.54904694305623,46.0,134056,12,0
54.51,12,2,0,133.3892487387601,44.0,4729,6,0
111.37,12,6,1,125.8038135255133,42.0,144160,1,0
4.46,14,0,0,74.79222863372702,36.0,722,6,0
4.59,15,6,1,64.30236438439755,33.0,14742,12,0
13.96,23,6,1,49.96327217959862,73.0,1831,0,0
123.66,13,2,0,95.60434980947561,31.0,724,10,0
55.81,16,0,0,22.812877308682662,41.0,19685,7,0
43.9,3,6,1,39.87537210379566,70.0,489,2,0
258.1,6,0,0,62.09817898197401,56.0,46563,8,0
101.85,7,0,0,110.45465741750566,68.0,23045,2,0
15.22,7,0,0,62.60016018000267,58.0,156391,0,0
60.24,21,0,0,49.094770511586304,55.0,753116,10,0
72.95,9,3,0,73.66031581016058,47.0,321,2,0
36.07,17,4,0,100.19957376615912,41.0,2906700,0,0
66.41,16,0,0,108.08994603446835,60.0,1925,6,0
59.47,14,2,0,58.83045773572487,70.0,532,6,0
41.37,18,6,1,91.38032202361734,47.0,6469,7,0
56.65,23,0,0,65.62209465351481,42.0,3451,9,0
223.77,15,3,0,53.560952534042244,23.0,5666,6,0
43.13,22,3,0,93.11341788346216,50.0,910148,7,0
62.54,5,2,0,60.114931986994144,33.0,19408,2,0
3.81,10,2,0,57.60892268320273,91.0,31970,9,0
3.67,7,0,0,97.57984465585847,62.0,192,12,0
502.66,8,2,0,47.150267132404224,60.0,99,11,0
33.64,15,2,0,70.71054387793627,43.0,2906700,6,0
3.33,12,0,0,92.11103786048012,53.0,725,11,0
4.81,20,4,0,98.34867942922547,56.0,911,13,0
6.12,19,4,0,58.468867155680904,72.0,69793,5,0
490.24,2,4,0,108.38742881191277,80.0,184,8,0
134.67,3,5,1,31.89335411540964,49.0,346,4,0
85.91,20,1,0,58.95367100742872,35.0,107941,0,0
2.47,23,6,1,52.81027963406041,51.0,5548,12,0
10.74,15,0,0,65.85868656004016,54.0,54287,1,0
89.24,20,1,0,33.881015106244845,38.0,35371,7,0
100.97,18,5,1,89.0745632254979,38.0,338,6,0
24.2,14,0,0,109.79716932796062,54.0,1089,1,0
12.05,18,0,0,74.42235978691237,67.0,4049,6,0
70.16,14,5,1,121.01068569734524,52.0,1745,5,0
7.38,18,3,0,80.80992370935897,66.0,205,6,0
69.91,14,5,1,98.69656185457458,23.0,1512,0,0
117.0,1,2,0,117.56518989580871,54.0,454,4,0
58.06,17,2,0,17.288604481850864,47.0,349,1,0
3.28,19,5,1,76.97556952991292,26.0,28739,9,0
118.1,2,1,0,86.69618231661144,40.0,601723,2,0
147.07,8,3,0,92.99735095381301,91.0,1461,4,0
9.13,19,0,0,64.27236917840487,26.0,28739,8,0
6.62,19,4,0,64.21042162256393,39.0,2211,12,0
28.71,20,6,1,62.591224108816554,65.0,1132,5,0
86.51,9,6,1,49.89984223349683,65.0,92043,2,0
96.49,3,5,1,80.91417503556771,72.0,26120,2,0
38.92,12,6,1,27.90706724725723,39.0,95035,5,0
25.61,12,5,1,62.5558134764583,71.0,4677,10,0
65.36,21,0,0,125.91771957112174,59.0,673342,1,0
64.67,9,6,1,105.25693233771804,57.0,648,2,0
86.83,6,6,1,72.26834334668513,90.0,15426,4,0
86.64,13,6,1,52.06931997014531,62.0,191096,7,0
138.56,8,6,1,49.166492400054004,65.0,247,4,0
17.55,2,3,0,127.65316284733942,69.0,1758,8,0
163.24,4,1,0,53.244116837683954,68.0,23045,1,0
12.69,19,1,0,68.19857150398765,68.0,308,6,0
85.07,11,3,0,68.64842391596535,67.0,5791,4,0
83.35,3,2,0,103.27549103398707,35.0,4575,3,0
7.52,0,2,0,53.10670846823692,67.0,190178,9,0
57.21,15,0,0,61.56833010341477,72.0,139,10,0
61.88,6,6,1,114.19839474298665,32.0,4354,4,0
42.76,18,4,0,82.74508570783507,35.0,18128,7,0
17.76,13,6,1,72.61438686927639,42.0,1523,6,0
12.37,4,4,0,75.41592783169344,97.0,19090,9,0
54.56,8,5,1,54.565890938766884,35.0,69,2,0
69.21,0,4,0,24.719608339638693,87.0,22305,0,0
4.34,13,6,1,23.255887775462618,40.0,50835,11,0
66.14,8,1,0,82.3403729630422,53.0,2376,2,0
137.67,0,0,0,54.82679512552958,52.0,1195,12,0
65.35,6,0,0,99.44205573923892,72.0,26120,4,0
2.33,19,5,1,97.45449770155733,39.0,647,11,0
72.9,0,2,0,76.42729337435611,74.0,10717,2,0
15.96,21,3,0,115.4326702326929,53.0,5927,9,0
4.77,23,1,0,71.31146405591342,54.0,54287,11,0
55.81,3,4,0,103.56720958346828,100.0,1324,2,0
24.74,16,6,1,79.11319639059425,32.0,391389,11,0
4.79,22,6,1,89.60977832057361,82.0,74,10,0
44.81,15,6,1,76.0555337040782,63.0,2054,1,0
6.57,21,1,0,78.28698542078078,55.0,4015,5,0
5.4,1,4,0,95.0453026281624,74.0,10717,12,0
42.7,9,4,0,95.49688669226667,51.0,1725,2,0
119.11,5,5,1,62.52483330419452,76.0,331,4,0
1.66,12,5,1,80.28197686756145,28.0,4542,11,0
59.31,8,1,0,16.71259136372078,56.0,911,2,0
342.07,15,2,0,86.08025671554834,26.0,28739,10,0
2.48,13,5,1,58.74889058672902,53.0,190178,0,0
1744.54,18,6,1,130.08184497184018,47.0,276002,12,0
79.21,15,6,1,138.31256027695355,29.0,606,8,0
109.98,20,0,0,121.20704948601542,38.0,606,6,0
55.33,2,5,1,110.387331949345,41.0,19685,9,0
30.02,19,5,1,47.31397240137413,65.0,2208,0,0
34.27,23,0,0,95.18305263566162,55.0,14228,1,0
134.53,15,5,1,99.34110094700935,45.0,1312922,5,0
43.2,7,3,0,121.632069355742,61.0,804,8,0
6.3,21,1,0,70.39747574523601,53.0,635,1,0
48.51,10,0,0,90.31746199683714,61.0,470,2,0
1.02,16,1,0,63.504564059491344,28.0,9594,8,0
29.77,13,3,0,101.18288446032366,80.0,184,10,0
8.61,13,6,1,57.506678614668694,31.0,899,12,0
134.61,12,5,1,82.22988973500371,39.0,46,10,0
4.09,16,2,0,119.47656208845002,44.0,1789,1,0
20.24,22,3,0,87.29874951482562,38.0,606,7,0
16.58,14,0,0,47.76399553447037,53.0,105549,1,0
2.2,17,6,1,104.58977314003045,67.0,190178,6,0
43.09,22,1,0,67.05148566139361,82.0,258,5,0
20.2,14,6,1,28.533275235723274,52.0,5621,6,0
57.53,14,5,1,61.582271625006115,56.0,551,10,0
51.32,18,2,0,71.12988483915535,62.0,11751,10,0
89.72,18,0,0,81.63801216279505,58.0,9587,10,0
7.26,19,4,0,104.34225740692395,43.0,1930,11,0
44.32,7,6,1,110.79380978808196,64.0,153,2,0
146.86,1,0,0,78.8583072036423,44.0,965,12,0
74.31,20,0,0,92.26979933230699,44.0,823,5,0
15.41,16,3,0,99.59908837749083,67.0,13061,5,0
71.11,10,2,0,101.16424002550283,39.0,95035,2,0
4.96,0,1,0,74.90371311162286,61.0,1791,11,0
29.08,12,0,0,85.4551408680475,33.0,30770,0,0
72.48,9,6,1,55.08968386198564,28.0,1423,4,0
75.19,13,3,0,89.67463160469063,40.0,2501,6,0
106.67,8,4,0,93.18639698657081,41.0,76383,4,0
61.42,16,0,0,116.71570189695981,51.0,9815,6,0
2.26,21,5,1,74.32852382058162,77.0,1274,10,0
9.98,9,0,0,70.15539424656265,62.0,192,8,0
76.9,23,1,0,49.798314608784324,38.0,7268,0,0
9.7,17,3,0,50.9210103833082,31.0,128715,1,0
104.78,10,5,1,40.324457327988085,44.0,1442,4,0
135.9,6,6,1,15.98217125446523,67.0,5791,0,0
34.96,5,0,0,76.23255979313143,51.0,1263321,3,0
6.41,1,0,0,44.61206878796947,87.0,22305,0,0
110.01,13,5,1,95.58876899638845,51.0,5895,1,0
19.56,19,5,1,80.84950201766077,51.0,9815,7,0
6.11,17,5,1,93.70807004664714,86.0,1363,0,0
2.32,11,6,1,53.258922324264354,77.0,4508,11,0
79.84,20,2,0,107.13680154188512,68.0,2566,7,0
58.82,2,3,0,48.945495008134486,27.0,2504700,2,0
88.67,6,0,0,86.65852632154326,61.0,470,2,0
9.71,23,4,0,69.38022138691453,56.0,45303,10,0
141.33,10,6,1,47.581974896040855,59.0,680,4,0
44.56,13,3,0,28.3212003947407,72.0,4778,7,0
30.4,12,0,0,35.40223181558715,44.0,42817,0,0
8.7,10,3,0,44.07986466812795,83.0,761,12,0
51.83,21,5,1,74.72076974474008,45.0,49,7,0
2.51,16,5,1,111.16610063040102,59.0,641349,10,0
77.7,0,0,0,56.19696904612851,57.0,9034,2,0
4.79,3,4,0,86.18934751156164,72.0,969,11,0
38.43,3,0,0,95.87968993044629,32.0,2395,9,0
80.75,16,0,0,84.83899739789037,37.0,1078,6,0
93.97,21,6,1,86.84368040766255,52.0,14871,11,0
23.71,7,3,0,102.69137841436836,66.0,502,2,0
201.47,9,1,0,41.33032480792428,47.0,6469,4,0
18.88,14,6,1,11.438903937706057,36.0,302,10,0
62.19,5,5,1,58.26432746492354,58.0,333497,2,0
76.59,16,1,0,86.79338204462529,32.0,391389,7,0
8.51,13,0,0,132.11534679394762,37.0,71463,11,0
115.61,9,6,1,56.63001144598134,45.0,836,4,0
50.09,17,2,0,43.920880028104335,51.0,566,1,0
27.9,19,4,0,97.84009311570942,45.0,124967,6,0
6.89,12,4,0,87.20762598986234,71.0,355,13,0
68.25,15,3,0,88.52465481504551,27.0,2870,4,0
20.17,20,3,0,41.410750934361815,54.0,5901,1,0
2.8,21,1,0,58.910314211668506,53.0,725,10,0
4.36,11,4,0,103.14884146046151,74.0,10717,12,0
71.16,15,4,0,89.86280134567231,40.0,741,0,0
14.01,21,4,0,76.38020776098153,41.0,1970,7,0
11.74,23,0,0,86.07478207114815,27.0,2870,7,0
2.53,8,3,0,55.7069552471585,58.0,333497,0,0
7.9,2,6,1,81.86044153228151,90.0,6284,11,0
1.92,6,2,0,104.60819367010278,59.0,571,11,0
37.38,4,4,0,128.6669772761681,64.0,2092,2,0
75.06,8,2,0,9.629862979068617,48.0,1563,2,0
2.1,16,5,1,111.41916410931384,28.0,4159,11,0
6.74,1,6,1,115.60608095350773,69.0,7420,11,0
8.29,23,0,0,85.85720795835383,48.0,10076,7,0
51.43,10,2,0,66.80732153494411,54.0,743,2,0
80.88,18,6,1,79.85867513058216,71.0,355,5,0
78.48,12,4,0,80.99401994319162,42.0,1858,0,0
1.95,21,1,0,75.11684274308114,39.0,46,5,0
103.24,8,2,0,140.1796281370567,92.0,276002,4,0
178.63,1,0,0,41.550755687178686,36.0,4056,4,0
36.47,3,0,0,105.29662106132841,62.0,11751,1,0
58.69,1,5,1,46.62854992240508,41.0,760,2,0
18.64,13,5,1,131.33406632997387,29.0,606,5,0
104.44,3,1,0,79.4874717630497,64.0,38912,1,0
36.99,3,3,0,49.6327594997051,76.0,331,2,0
58.89,12,0,0,110.18185631196249,44.0,1789,6,0
102.25,14,0,0,58.47943427517216,95.0,397,7,0
61.65,19,0,0,106.50049517681707,53.0,631,1,0
9.14,20,6,1,97.6572327711076,39.0,2303,9,0
56.92,16,4,0,51.78163100092288,47.0,6469,1,0
2.11,21,5,1,2.533392386656047,58.0,333497,10,0
175.51,20,1,0,83.1734746254718,38.0,35371,7,0
219.6,19,0,0,69.61856521345119,28.0,4542,0,0
204.17,3,4,0,38.68850298843905,49.0,4090,4,0
181.24,19,4,0,102.10087653676399,39.0,12335,0,0
1.3,22,4,0,100.4833036904894,31.0,1595797,12,0
127.21,14,2,0,106.93405822359075,50.0,910148,0,0
4.02,3,3,0,70.16776751574061,38.0,35371,8,0
129.89,3,5,1,28.03732864803712,71.0,355,4,0
70.63,7,5,1,85.98577393667136,55.0,479994,2,0
5.42,4,5,1,56.982860685210255,86.0,145,12,0
7.46,14,0,0,80.09002129527047,37.0,2368,12,0
103.13,14,2,0,108.65468065780072,73.0,4603,7,0
5.35,12,2,0,70.78580288008652,29.0,3224,11,0
56.07,1,0,0,82.41021643372048,38.0,606,3,0
136.48,4,6,1,109.57936601702839,87.0,22305,4,0
1.88,17,6,1,61.28155036163289,39.0,2206,11,0
6.46,23,4,0,72.30811930431783,40.0,1679,11,0
50.72,3,6,1,107.49019863175447,32.0,1684,2,0
78.09,18,0,0,114.09820493202993,63.0,67082,7,0
47.69,13,3,0,85.01669240089375,52.0,1195,7,0
19.04,12,1,0,110.9319719824092,75.0,427,10,0
61.91,8,6,1,84.7871156709915,56.0,673342,2,0
62.36,14,1,0,105.54140644450347,60.0,233717,13,0
3.24,13,6,1,19.657232460812935,40.0,27020,10,0
80.62,16,6,1,113.6675013434422,35.0,1228,0,0
1.01,19,4,0,80.38441458918965,77.0,1970,5,0
40.92,15,0,0,103.50443114928632,41.0,1493,6,0
148.5,23,3,0,73.01238514982086,36.0,77,7,0
148.25,19,4,0,93.99774724569508,66.0,3487,7,0
75.59,10,2,0,43.659376334761156,60.0,47772,2,0
41.59,13,0,0,91.2511793772243,48.0,3279,1,0
18.95,13,4,0,106.0417660121948,39.0,46,7,0
25.73,14,1,0,96.78284575566344,42.0,85,10,0
49.03,6,6,1,97.74153756300096,29.0,3224,2,0
35.29,19,1,0,80.51474387239426,33.0,238602,10,0
54.57,0,6,1,117.4602796690708,23.0,1512,3,0
88.07,7,6,1,87.81763205770302,47.0,757530,2,0
196.7,13,0,0,71.69033610177021,28.0,1423,9,0
2.52,16,6,1,117.64609044621811,50.0,910148,12,0
32.85,18,0,0,91.66985551002747,51.0,1725,5,0
7.29,3,6,1,65.10507918058566,71.0,1126,11,0
48.85,4,6,1,36.27780219980009,38.0,885,3,0
8.73,14,0,0,125.42207743715831,28.0,10295,12,0
23.28,17,1,0,50.681238762130874,32.0,391389,5,0
82.31,5,4,0,95.54287956417625,67.0,1241364,4,0
2.22,14,0,0,15.914333218851615,49.0,346,12,0
64.52,0,4,0,68.35665192623277,36.0,7297,3,0
7.79,10,4,0,8.806087007946582,60.0,47772,12,0
52.02,17,6,1,111.71924026367992,37.0,2368,5,0
71.01,14,6,1,47.46036097674363,69.0,759,0,0
64.5,10,4,0,69.93634917464172,39.0,647,2,0
117.39,10,2,0,76.93140295920709,64.0,1143,4,0
69.22,22,6,1,54.199784304882094,45.0,1312922,1,0
82.12,22,0,0,64.94537167862745,47.0,3395,0,0
50.56,4,6,1,5.605474981719151,75.0,1139,2,0
52.4,3,3,0,99.64124079461698,23.0,5666,4,0
14.81,12,6,1,78.34084412397773,39.0,46,11,0
7.24,23,1,0,64.50881483718958,39.0,32891,11,0
63.81,9,1,0,81.03172941373279,58.0,10256,2,0
1.57,5,4,0,48.73310616122335,31.0,128715,8,0
9.96,14,3,0,102.96876837292758,39.0,95035,1,0
10.58,14,5,1,94.2282753262656,39.0,242,6,0
54.51,18,6,1,69.33177651779286,33.0,5216,5,0
107.28,19,0,0,18.942602126289994,75.0,1178,6,0
78.43,0,5,1,90.35338056380186,28.0,4542,4,0
49.12,11,0,0,66.82567064894761,30.0,2607,2,0
1.34,18,2,0,95.65682562386264,63.0,269,7,0
45.05,19,6,1,58.996478863133824,48.0,158701,7,0
152.13,23,0,0,32.24152495207437,54.0,922,6,0
41.87,20,4,0,71.8691990397157,39.0,5211,1,0
8.13,22,4,0,62.08266749520693,64.0,207,5,0
154.73,8,1,0,75.8865521589624,82.0,914,4,0
66.75,9,6,1,94.51011953068851,39.0,3688,2,0
25.8,23,0,0,94.28932062488951,54.0,5901,5,0
55.99,1,3,0,27.701879723280477,35.0,9679,2,0
157.19,7,5,1,42.7368407212392,67.0,2383912,11,0
2.75,3,0,0,100.90316444748728,77.0,4508,12,0
47.61,1,2,0,108.82558817481275,53.0,4471,4,0
44.55,12,1,0,69.46881945811977,54.0,213,6,0
6.33,16,3,0,55.70554637862654,35.0,9679,1,0
10.64,16,6,1,85.51119202267621,37.0,71463,1,0
77.4,6,2,0,58.76694370536568,54.0,771,2,0
78.84,11,6,1,20.737320754837267,28.0,17867,2,0
33.38,3,2,0,100.58280814415096,48.0,1446,9,0
110.14,1,1,0,128.0664840695224,56.0,67082,4,0
10.14,23,0,0,116.51153261048051,80.0,2518,10,0
8.68,21,5,1,32.859318367135565,41.0,224256,12,0
83.16,11,2,0,117.0014986661317,63.0,3862,4,0
40.54,12,5,1,13.764343280835936,50.0,324,0,0
34.96,5,5,1,71.48006026256834,68.0,23045,1,0
96.59,15,6,1,78.12031164826253,65.0,237282,7,0
74.59,16,1,0,128.082102970091,75.0,1139,6,0
6.94,19,4,0,89.0860470782102,41.0,824,9,0
5.92,19,6,1,89.3837851019557,82.0,74,13,0
31.22,17,5,1,105.26694263550661,37.0,530,6,0
3.23,17,5,1,87.29278316879825,38.0,1847,11,0
48.25,1,6,1,70.35461360727648,29.0,3224,2,0
60.31,8,6,1,67.86899016877909,62.0,1038,2,0
46.35,0,2,0,55.75901197339106,54.0,55581,4,0
4.53,11,3,0,113.86195030504828,50.0,313,8,0
6.92,10,3,0,98.84365636652598,75.0,1178,11,0
314.93,16,5,1,105.04546271655862,43.0,2644,11,0
40.58,17,1,0,80.00428855159333,40.0,27020,0,0
3.09,0,6,1,124.73414965609484,84.0,2328,12,0
93.74,23,5,1,87.87028354469525,56.0,46563,6,0
106.13,0,3,0,112.71939156999308,40.0,1679,4,0
60.36,19,5,1,119.17933684503444,61.0,1791,10,0
35.3,5,5,1,15.193979347266904,67.0,13061,8,0
82.41,14,5,1,33.51651856133382,56.0,710,6,0
69.51,9,0,0,98.54227943642971,34.0,53,8,0
192.96,17,0,0,29.76368886255745,47.0,6469,7,0
55.4,17,1,0,90.61321693584811,27.0,1383,8,0
4.39,14,1,0,62.1259451177666,72.0,337,6,0
27.1,22,2,0,25.62700087284165,54.0,743,1,0
66.5,20,5,1,67.59523416633678,81.0,4005,6,0
3.33,23,0,0,25.78941830704939,31.0,372,6,0
66.52,13,0,0,57.01926102777395,52.0,14871,7,0
92.4,2,0,0,79.35141501158353,87.0,22305,12,0
34.91,21,1,0,57.801371332433696,57.0,4138,1,0
17.47,10,6,1,117.44526515332316,48.0,5760,8,0
75.15,22,5,1,70.10970237259518,48.0,1446,0,0
83.75,10,5,1,122.84596000053189,33.0,970,4,0
117.3,11,3,0,117.18473694341982,74.0,1078,4,0
81.35,1,6,1,81.48170868923907,64.0,4172,4,0
5.55,16,6,1,97.9331077529323,39.0,7692,9,0
11.72,19,6,1,122.57451543734817,32.0,71335,9,0
42.28,21,4,0,117.2922180968137,51.0,18182,0,0
176.12,20,2,0,43.437210963552864,42.0,50489,11,0
24.48,13,4,0,53.81718769486017,31.0,917,0,0
11.25,20,2,0,37.17503988640821,35.0,4575,5,0
2.85,14,6,1,65.24750954809255,23.0,1512,7,0
95.39,8,4,0,86.5555419318892,36.0,722,4,0
127.56,4,2,0,81.39220601174537,86.0,1363,12,0
13.31,19,5,1,70.6402253108796,49.0,378909,6,0
3.1,14,6,1,58.37712214052643,28.0,4542,1,0
39.44,10,6,1,83.29665974330285,72.0,969,2,0
156.15,23,3,0,126.02559554338357,47.0,6469,11,0
14.44,18,6,1,73.84481934679339,68.0,937,0,0
460.23,18,3,0,66.13932818972602,38.0,477,13,0
191.3,11,0,0,139.0659726864175,43.0,2644,4,0
169.37,12,1,0,61.84886635484395,70.0,70,1,0
199.8,22,1,0,22.11363120443893,77.0,237282,1,0
77.4,3,0,0,24.66420526584718,65.0,237282,4,0
223.9,17,2,0,100.17918148128817,39.0,647,5,0
108.19,21,1,0,105.49002007103569,31.0,218,6,0
48.99,22,4,0,102.74908594948019,41.0,94014,7,0
96.52,22,6,1,90.2649304730949,55.0,413574,6,0
32.63,6,6,1,87.51373955476119,44.0,3684,3,0
176.94,20,6,1,39.258539546919145,93.0,18760,7,0
11.16,22,0,0,89.6816184825743,33.0,123373,11,0
50.01,23,5,1,108.42764288577776,48.0,1446,7,0
8.36,18,0,0,75.87059456978743,38.0,1847,9,0
9.01,6,2,0,24.142458996861965,61.0,269,11,0
12.83,17,4,0,95.04976376418094,42.0,1523,1,0
30.78,6,1,0,88.69699280099523,45.0,2644,3,0
122.12,12,0,0,94.41177926327697,27.0,3807,1,0
6.21,7,4,0,123.02630138744024,70.0,260,12,0
68.22,6,1,0,75.37407971207377,56.0,1979,2,0
189.25,2,2,0,83.27061756173846,52.0,71485,4,0
81.34,1,0,0,107.2279521044121,65.0,2135,2,0
71.72,6,1,0,117.82625717350305,54.0,55581,2,0
45.88,17,5,1,90.26183103093794,67.0,1131,6,0
2.51,13,6,1,85.06420015052261,46.0,5512,12,0
438.89,14,0,0,48.940815093507915,44.0,1789,11,0
118.68,2,3,0,116.22288329564567,64.0,153,4,0
84.55,4,6,1,97.19608273397208,67.0,190178,4,0
38.12,19,2,0,64.27065710801166,91.0,1461,6,0
2.29,15,6,1,66.42906997444912,27.0,2870,13,0
74.64,22,4,0,43.49421162555591,35.0,1382480,7,0
120.28,14,0,0,76.87417255484522,97.0,19090,7,0
1.67,2,1,0,94.63476126597304,61.0,470,0,0
10.24,18,0,0,41.41978944637876,29.0,606,9,0
19.47,12,1,0,97.26370936961447,82.0,74,6,0
1.85,0,1,0,112.62523237977527,39.0,2872,9,0
